stock_id,strategy_lane,entry_type,entry_note,timing_score,close,ma5,ma10,ma20,ma60,atr20_pct,mom5,mom20,volume_ratio20,ma_compression,near_20d_high,pullback_to_ma20,reversal_signal,breakout_signal,trigger_event_score_v26662,trigger_event_reason_v26662,trigger_event_label_v26662,trigger_action_hint_v26662,trigger_adjusted_score_v26662,trigger_rank_v26662,trigger_patch_version,trigger_updated_at,first_trigger_score_v26663,first_trigger_reason_v26663,first_trigger_label_v26663,first_trigger_rank_v26663,turn_event_score_v26664_1,turn_event_label_v26664_1,turn_event_reason_v26664_1,turn_first_rank_v26664_1
2832,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,53.6,52.5,51.92,50.34,48.97,0.0176,0.0308,0.1392,1.2887,0.0348,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,365,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,145,0,AVOID_CHASE,,243
6005,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,30.55,29.37,28.73,28.48,28.75,0.0255,0.0911,0.0853,1.5546,0.0187,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,414,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,92,0,AVOID_CHASE,,244
2434,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,31.95,30.79,30.57,30.02,29.7,0.0201,0.0579,0.0942,1.9377,0.0207,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,422,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,72,0,AVOID_CHASE,,245
3023,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,302.5,293.4,287.05,281.1,255.24,0.0387,0.1,0.1351,1.0182,0.0302,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,433,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,56,0,AVOID_CHASE,,246
1294,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,78.0,78.0,78.0,79.6,81.26,0.0279,0.0,-0.0429,1.2674,0.0205,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,45,v266.62,2026-05-09 00:25:51,0.0,,NONE,256,0,AVOID_CHASE,,247
1259,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,57.5,57.5,57.5,58.22,59.84,0.0201,0.0,-0.0238,1.1159,0.0125,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,46,v266.62,2026-05-09 00:25:51,0.0,,NONE,255,0,AVOID_CHASE,,248
1240,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,59.0,59.0,59.0,59.23,59.34,0.0079,0.0,-0.0034,1.1859,0.0038,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,47,v266.62,2026-05-09 00:25:51,0.0,,NONE,254,0,AVOID_CHASE,,249
1234,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,35.2,35.2,35.32,35.65,36.23,0.0082,0.0,-0.014,0.8801,0.0111,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,48,v266.62,2026-05-09 00:25:51,0.0,,NONE,253,0,AVOID_CHASE,,250
3717,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,24.05,21.5,21.1,21.73,19.83,0.044,0.2055,0.0548,3.5001,0.0176,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,480,v266.62,2026-05-09 00:25:51,0.0,,NONE,252,0,AVOID_CHASE,,251
9110,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,2.92,2.94,2.98,3.02,3.09,0.0454,-0.0267,-0.0641,3.2694,0.0217,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,17,v266.62,2026-05-09 00:25:51,0.0,,NONE,251,0,AVOID_CHASE,,252
3374,ALPHA,WAIT,ALPHA 時機未明，先觀察,10,226.5,226.5,226.5,206.18,181.11,0.0816,0.0,0.3604,1.3942,0.0897,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,20,v266.62,2026-05-09 00:25:51,0.0,,NONE,249,0,AVOID_CHASE,,253
6414,ALPHA,WAIT,ALPHA 時機未明，先觀察,25,346.5,334.7,325.5,310.1,287.39,0.0287,0.0778,0.2554,1.7536,0.0577,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,21,v266.62,2026-05-09 00:25:51,0.0,,NONE,248,0,AVOID_CHASE,,254
4766,ALPHA,WAIT,ALPHA 時機未明，先觀察,25,392.0,370.0,358.6,352.93,330.57,0.0424,0.1329,0.2288,1.9599,0.029,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,23,v266.62,2026-05-09 00:25:51,0.0,,NONE,246,0,AVOID_CHASE,,255
3416,ALPHA,WAIT,ALPHA 時機未明，先觀察,25,175.5,164.1,159.95,157.88,150.51,0.034,0.1323,0.2145,2.6908,0.0236,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,25,v266.62,2026-05-09 00:25:51,0.0,,NONE,244,0,AVOID_CHASE,,256
3090,ALPHA,WAIT,ALPHA 時機未明，先觀察,25,113.5,105.94,102.57,103.55,97.0,0.053,0.1384,0.2473,3.4434,0.0148,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,26,v266.62,2026-05-09 00:25:51,0.0,,NONE,243,0,AVOID_CHASE,,257
5009,PRE,WAIT,PRE 條件未完整，僅保留觀察,0,36.5,36.5,36.5,34.23,33.87,0.0448,0.0,0.1424,1.619,0.0621,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,1,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,241,0,AVOID_CHASE,,258
1742,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,15.5,15.5,15.5,15.72,16.4,0.0282,0.0,-0.0491,0.6173,0.014,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,275,v266.62,2026-05-09 00:25:51,0.0,,NONE,272,0,AVOID_CHASE,,259
4120,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,46.55,46.55,46.55,46.86,45.95,0.0118,0.0,-0.0117,1.5851,0.0067,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,279,v266.62,2026-05-09 00:25:51,0.0,,NONE,271,0,AVOID_CHASE,,260
3629,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,16.6,16.6,16.6,16.92,18.38,0.0288,0.0,-0.0879,1.5299,0.019,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,280,v266.62,2026-05-09 00:25:51,0.0,,NONE,270,0,AVOID_CHASE,,261
6235,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,43.0,43.19,44.16,44.91,50.0,0.0276,-0.0391,-0.0227,1.3359,0.0287,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,241,v266.62,2026-05-09 00:25:51,0.0,,NONE,269,0,AVOID_CHASE,,262
2505,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,17.75,17.89,18.2,18.64,18.86,0.0214,-0.0139,-0.0851,1.1365,0.0332,False,False,True,False,0.0,,無事件,等待下一次確認。,0.0,243,v266.62,2026-05-09 00:25:51,0.0,,NONE,268,0,AVOID_CHASE,,263
2390,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,9.46,9.68,9.86,10.01,10.17,0.0248,-0.0587,-0.0587,1.4706,0.0253,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,244,v266.62,2026-05-09 00:25:51,0.0,,NONE,267,0,AVOID_CHASE,,264
2109,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,14.0,14.22,14.35,14.53,14.79,0.0107,-0.0244,-0.0378,0.8593,0.0173,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,245,v266.62,2026-05-09 00:25:51,0.0,,NONE,266,0,AVOID_CHASE,,265
1532,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,20.65,20.74,20.95,21.42,22.71,0.0162,-0.0096,-0.0592,1.3088,0.0281,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,246,v266.62,2026-05-09 00:25:51,0.0,,NONE,265,0,AVOID_CHASE,,266
1580,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,124.5,124.5,124.5,125.03,128.35,0.0145,0.0,-0.0311,0.6727,0.0042,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,247,v266.62,2026-05-09 00:25:51,0.0,,NONE,264,0,AVOID_CHASE,,267
1527,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,32.4,32.47,32.48,32.66,33.05,0.0135,-0.0031,-0.0031,1.652,0.0055,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,248,v266.62,2026-05-09 00:25:51,0.0,,NONE,263,0,AVOID_CHASE,,268
1446,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,15.8,15.76,15.92,16.2,16.4,0.0191,-0.0063,-0.0307,0.7304,0.0226,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,250,v266.62,2026-05-09 00:25:51,0.0,,NONE,262,0,AVOID_CHASE,,269
1439,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,26.85,26.6,26.57,27.07,28.05,0.0277,0.019,-0.0254,0.4255,0.0181,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,251,v266.62,2026-05-09 00:25:51,0.0,,NONE,261,0,AVOID_CHASE,,270
1423,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,40.85,41.22,41.62,41.02,39.68,0.0202,-0.0285,0.0251,0.3152,0.0099,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,252,v266.62,2026-05-09 00:25:51,0.0,,NONE,260,0,AVOID_CHASE,,271
1417,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,8.71,8.82,8.87,8.95,8.88,0.016,-0.0202,-0.0439,0.5576,0.0118,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,253,v266.62,2026-05-09 00:25:51,0.0,,NONE,259,0,AVOID_CHASE,,272
1413,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,9.65,9.57,9.65,9.75,9.81,0.017,-0.0041,-0.0183,0.6175,0.0147,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,254,v266.62,2026-05-09 00:25:51,0.0,,NONE,258,0,AVOID_CHASE,,273
1402,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,26.1,25.87,25.97,26.19,27.16,0.0148,0.0019,-0.0169,0.7506,0.0105,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,44,v266.62,2026-05-09 00:25:51,0.0,,NONE,257,0,AVOID_CHASE,,274
9926,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,49.35,49.37,49.41,49.64,50.01,0.009,0.001,-0.006,1.3897,0.005,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,222,v266.62,2026-05-09 00:25:51,0.0,,NONE,288,0,AVOID_CHASE,,275
9924,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,43.3,43.71,43.99,44.55,45.95,0.0112,-0.0181,-0.0346,0.9316,0.0162,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,223,v266.62,2026-05-09 00:25:51,0.0,,NONE,287,0,AVOID_CHASE,,276
9911,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,83.2,82.96,82.56,83.41,86.18,0.0122,0.0171,-0.0258,0.8055,0.0078,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,224,v266.62,2026-05-09 00:25:51,0.0,,NONE,286,0,AVOID_CHASE,,277
8931,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,41.6,41.6,41.6,41.84,44.09,0.0132,0.0,-0.006,1.2979,0.0056,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,226,v266.62,2026-05-09 00:25:51,0.0,,NONE,285,0,AVOID_CHASE,,278
8923,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,19.1,19.1,19.1,19.45,19.68,0.0082,0.0,-0.0104,1.426,0.0183,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,227,v266.62,2026-05-09 00:25:51,0.0,,NONE,284,0,AVOID_CHASE,,279
8916,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,47.7,47.7,47.7,47.8,47.64,0.0161,0.0,-0.0,1.3005,0.002,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,229,v266.62,2026-05-09 00:25:51,0.0,,NONE,283,0,AVOID_CHASE,,280
8463,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,22.2,22.24,22.35,22.59,24.53,0.0164,-0.0022,0.0068,0.9224,0.0133,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,230,v266.62,2026-05-09 00:25:51,0.0,,NONE,282,0,AVOID_CHASE,,281
1232,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,148.0,148.3,148.9,149.55,149.48,0.0093,-0.01,-0.01,1.7093,0.0064,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,258,v266.62,2026-05-09 00:25:51,0.0,,NONE,281,0,AVOID_CHASE,,282
1108,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,14.55,14.58,14.58,14.7,14.92,0.0096,0.0,-0.0169,0.5247,0.0084,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,259,v266.62,2026-05-09 00:25:51,0.0,,NONE,280,0,AVOID_CHASE,,283
1104,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,28.3,28.36,28.51,28.89,29.32,0.0144,-0.007,-0.0374,0.7157,0.0161,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,260,v266.62,2026-05-09 00:25:51,0.0,,NONE,279,0,AVOID_CHASE,,284
2511,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,7.81,7.91,7.96,8.07,8.16,0.0123,-0.0238,-0.031,1.9994,0.0175,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,265,v266.62,2026-05-09 00:25:51,0.0,,NONE,278,0,AVOID_CHASE,,285
2114,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,88.2,88.24,88.44,88.54,88.83,0.0094,-0.0068,0.0103,2.3931,0.0022,True,True,True,False,0.0,,無事件,等待下一次確認。,0.0,267,v266.62,2026-05-09 00:25:51,0.0,,NONE,277,0,AVOID_CHASE,,286
2035,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,27.85,27.85,27.85,28.0,28.27,0.0083,0.0,-0.0262,1.5729,0.0054,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,268,v266.62,2026-05-09 00:25:51,0.0,,NONE,276,0,AVOID_CHASE,,287
2024,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,14.3,14.05,14.13,14.37,15.11,0.0194,0.0106,-0.0172,0.3237,0.0199,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,270,v266.62,2026-05-09 00:25:51,0.0,,NONE,275,0,AVOID_CHASE,,288
1817,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,38.5,38.59,38.6,38.72,38.74,0.0067,-0.0013,-0.009,1.9377,0.0032,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,273,v266.62,2026-05-09 00:25:51,0.0,,NONE,274,0,AVOID_CHASE,,289
1796,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,37.55,37.55,37.55,38.67,39.89,0.0268,0.0,-0.0518,1.5109,0.03,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,274,v266.62,2026-05-09 00:25:51,0.0,,NONE,273,0,AVOID_CHASE,,290
6671,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,30.05,29.88,30.14,30.92,33.05,0.0348,-0.0083,-0.0033,1.2661,0.0302,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,197,v266.62,2026-05-09 00:25:51,0.0,,NONE,304,0,AVOID_CHASE,,291
6670,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,254.0,254.5,253.95,258.48,266.38,0.0205,0.0099,-0.0174,1.1505,0.0167,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,198,v266.62,2026-05-09 00:25:51,0.0,,NONE,303,0,AVOID_CHASE,,292
8443,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,11.8,11.84,11.9,11.96,11.82,0.0206,-0.0084,-0.0248,0.9387,0.0076,True,True,True,False,0.0,,無事件,等待下一次確認。,0.0,200,v266.62,2026-05-09 00:25:51,0.0,,NONE,302,0,AVOID_CHASE,,293
3346,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,17.45,17.24,17.53,17.87,19.36,0.0251,-0.0057,-0.0359,2.2571,0.0278,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,281,v266.62,2026-05-09 00:25:51,0.0,,NONE,301,0,AVOID_CHASE,,294
2939,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,24.6,25.0,25.08,25.17,24.57,0.0331,-0.0199,-0.0538,0.477,0.0053,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,285,v266.62,2026-05-09 00:25:51,0.0,,NONE,300,0,AVOID_CHASE,,295
2906,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,12.4,12.42,12.48,12.72,12.72,0.0123,0.0081,-0.0388,0.7124,0.0216,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,287,v266.62,2026-05-09 00:25:51,0.0,,NONE,299,0,AVOID_CHASE,,296
2889,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,14.65,14.61,14.66,14.97,15.88,0.0159,-0.0034,-0.0362,0.6595,0.0225,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,288,v266.62,2026-05-09 00:25:51,0.0,,NONE,298,0,AVOID_CHASE,,297
8049,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,25.25,25.25,25.25,25.36,25.64,0.0103,0.0,-0.0039,1.0433,0.0044,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,211,v266.62,2026-05-09 00:25:51,0.0,,NONE,297,0,AVOID_CHASE,,298
7791,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,64.4,64.62,64.91,65.43,66.85,0.0148,-0.0016,-0.0242,1.2593,0.0102,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,212,v266.62,2026-05-09 00:25:51,0.0,,NONE,296,0,AVOID_CHASE,,299
7767,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,44.2,44.2,44.2,44.36,45.25,0.0096,0.0,-0.0023,1.134,0.0036,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,213,v266.62,2026-05-09 00:25:51,0.0,,NONE,295,0,AVOID_CHASE,,300
1437,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,29.0,29.41,29.76,30.14,31.16,0.0122,-0.0333,-0.0476,1.4461,0.0191,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,215,v266.62,2026-05-09 00:25:51,0.0,,NONE,294,0,AVOID_CHASE,,301
1213,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,8.75,8.85,8.95,9.15,9.61,0.0337,-0.0102,-0.078,1.2778,0.0283,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,216,v266.62,2026-05-09 00:25:51,0.0,,NONE,293,0,AVOID_CHASE,,302
9951,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,54.8,54.8,54.8,54.82,54.48,0.0136,0.0,0.0055,1.4778,0.0003,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,217,v266.62,2026-05-09 00:25:51,0.0,,NONE,292,0,AVOID_CHASE,,303
9934,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,9.27,9.22,9.32,9.43,9.62,0.0157,-0.0086,-0.0075,1.2826,0.017,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,219,v266.62,2026-05-09 00:25:51,0.0,,NONE,291,0,AVOID_CHASE,,304
9930,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,70.0,69.86,69.96,70.38,70.35,0.0094,0.0014,-0.0014,0.9429,0.0068,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,220,v266.62,2026-05-09 00:25:51,0.0,,NONE,290,0,AVOID_CHASE,,305
9927,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,69.2,68.68,68.83,69.26,68.76,0.0105,0.0073,0.0176,1.1244,0.0073,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,221,v266.62,2026-05-09 00:25:51,0.0,,NONE,289,0,AVOID_CHASE,,306
5287,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,152.5,152.5,152.5,157.1,162.68,0.0213,0.0,-0.0868,1.5118,0.0302,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,322,v266.62,2026-05-09 00:25:51,0.0,,NONE,320,0,AVOID_CHASE,,307
5220,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,20.25,20.25,20.25,20.34,19.6,0.0291,0.0,0.0227,0.7106,0.0044,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,323,v266.62,2026-05-09 00:25:51,0.0,,NONE,319,0,AVOID_CHASE,,308
6899,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,53.5,53.5,53.5,53.98,52.41,0.0161,0.0,-0.0446,0.5629,0.009,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,329,v266.62,2026-05-09 00:25:51,0.0,,NONE,318,0,AVOID_CHASE,,309
2887,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,23.8,23.83,23.9,24.18,24.14,0.021,-0.0246,-0.0226,1.6759,0.0131,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,289,v266.62,2026-05-09 00:25:51,0.0,,NONE,317,0,AVOID_CHASE,,310
2836,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,11.9,11.89,11.89,12.04,12.18,0.0109,0.0042,-0.0206,0.4435,0.0126,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,291,v266.62,2026-05-09 00:25:51,0.0,,NONE,316,0,AVOID_CHASE,,311
2816,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,30.4,30.27,30.3,30.71,30.27,0.0177,0.01,-0.0082,0.6406,0.014,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,292,v266.62,2026-05-09 00:25:51,0.0,,NONE,315,0,AVOID_CHASE,,312
2731,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,159.5,160.4,159.55,160.43,166.55,0.0193,0.0,-0.0215,2.4584,0.0028,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,294,v266.62,2026-05-09 00:25:51,0.0,,NONE,314,0,AVOID_CHASE,,313
4915,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,72.5,73.5,73.4,73.65,74.81,0.0188,-0.0041,0.0168,2.7449,0.0028,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,296,v266.62,2026-05-09 00:25:51,0.0,,NONE,313,0,AVOID_CHASE,,314
4771,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,187.5,188.4,189.6,190.65,184.55,0.0291,-0.0106,0.0081,1.5772,0.0088,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,298,v266.62,2026-05-09 00:25:51,0.0,,NONE,312,0,AVOID_CHASE,,315
4735,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,30.15,30.15,30.15,30.34,30.99,0.0211,0.0,-0.0367,1.5436,0.0065,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,300,v266.62,2026-05-09 00:25:51,0.0,,NONE,311,0,AVOID_CHASE,,316
4552,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,20.15,20.05,20.18,20.68,21.92,0.0171,0.0075,-0.0359,1.5287,0.028,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,301,v266.62,2026-05-09 00:25:51,0.0,,NONE,310,0,AVOID_CHASE,,317
4550,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,24.45,24.45,24.45,24.53,25.22,0.0074,0.0,-0.0101,0.674,0.0034,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,302,v266.62,2026-05-09 00:25:51,0.0,,NONE,309,0,AVOID_CHASE,,318
4536,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,151.0,150.8,151.65,152.7,156.32,0.0179,-0.0033,0.0067,0.5919,0.0098,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,303,v266.62,2026-05-09 00:25:51,0.0,,NONE,308,0,AVOID_CHASE,,319
4535,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,28.0,28.08,28.21,28.15,28.47,0.0134,-0.0088,0.0145,0.0966,0.0023,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,304,v266.62,2026-05-09 00:25:51,0.0,,NONE,307,0,AVOID_CHASE,,320
6763,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,47.45,47.45,47.45,48.05,49.26,0.0266,0.0,0.0074,0.9088,0.0126,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,193,v266.62,2026-05-09 00:25:51,0.0,,NONE,306,0,AVOID_CHASE,,321
6754,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,45.95,45.96,46.34,46.61,44.9,0.0176,-0.0043,0.0143,1.0908,0.0099,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,194,v266.62,2026-05-09 00:25:51,0.0,,NONE,305,0,AVOID_CHASE,,322
6965,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,84.7,86.3,86.4,87.39,84.59,0.021,-0.0208,-0.0185,0.9842,0.0123,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,185,v266.62,2026-05-09 00:25:51,0.0,,NONE,336,0,AVOID_CHASE,,323
6884,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,34.4,34.4,34.4,34.61,34.85,0.0212,0.0,0.0178,0.9057,0.0062,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,186,v266.62,2026-05-09 00:25:51,0.0,,NONE,335,0,AVOID_CHASE,,324
6856,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,50.9,50.9,50.9,51.25,52.99,0.0109,0.0,-0.0286,0.8583,0.0069,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,187,v266.62,2026-05-09 00:25:51,0.0,,NONE,334,0,AVOID_CHASE,,325
